Day,Hour,Irradiance
170,4,0.0
170,5,0.0
170,6,99.52077318311132
170,7,193.25776077211196
170,8,275.7633097684158
170,9,342.2424975598262
170,10,388.83179539392165
170,11,412.8236026257921
170,12,412.82360262579215
170,13,388.83179539392177
170,14,342.24249755982623
170,15,275.763309768416
170,16,193.257760772112
170,17,99.52077318311144
170,18,5.092763011990751e-14
170,19,0.0
170,20,0.0
170,21,0.0
170,22,0.0
170,23,0.0
171,0,0.0
171,1,0.0
171,2,0.0
171,3,0.0
171,4,0.0
171,5,0.0
171,6,101.27144806859721
171,7,196.6573676821836
171,8,280.6142759065282
171,9,348.26290240657664
171,10,395.67175490289833
171,11,420.08560321257437
171,12,420.0856032125744
171,13,395.6717549028984
171,14,348.2629024065767
171,15,280.6142759065283
171,16,196.65736768218363
171,17,101.27144806859735
171,18,5.1823500601783616e-14
171,19,0.0
171,20,0.0
171,21,0.0
171,22,0.0
171,23,0.0
172,0,0.0
172,1,0.0
172,2,0.0
172,3,0.0
172,4,0.0
172,5,0.0
172,6,103.02225265678149
172,7,200.05722645980262
172,8,285.4656014394106
172,9,354.2837532886021
172,10,402.512221165706
172,11,427.34814182105316
172,12,427.34814182105316
172,13,402.5122211657061
172,14,354.28375328860216
172,15,285.4656014394107
172,16,200.05722645980268
172,17,103.02225265678163
172,18,5.271943745624545e-14
172,19,0.0
172,20,0.0
172,21,0.0
172,22,0.0
172,23,0.0
173,0,0.0
173,1,0.0
173,2,0.0
173,3,0.0
173,4,0.0
173,5,0.0
173,6,104.77266814647925
173,7,203.45632965343833
173,8,290.31584881460753
173,9,360.3032660978457
173,10,409.3511672045619
173,11,434.60906640430034
173,12,434.6090664043004
173,13,409.35116720456193
173,14,360.3032660978458
173,15,290.31584881460765
173,16,203.4563296534384
173,17,104.77266814647939
173,18,5.3615175197867135e-14
173,19,0.0
173,20,0.0
173,21,0.0
173,22,0.0
173,23,0.0
174,0,0.0
174,1,0.0
174,2,0.0
174,3,0.0
174,4,0.0
174,5,0.0
174,6,106.52217585180378
174,7,206.8536700354557
174,8,295.1635807991447
174,9,366.31965712275024
174,10,416.1865664921578
174,11,441.8662253936581
174,12,441.86622539365817
174,13,416.1865664921579
174,14,366.3196571227503
174,15,295.1635807991449
174,16,206.85367003545576
174,17,106.52217585180394
174,18,5.451044840022421e-14
174,19,0.0
174,20,0.0
174,21,0.0
174,22,0.0
174,23,0.0
175,0,0.0
175,1,0.0
175,2,0.0
175,3,0.0
175,4,0.0
175,5,0.0
175,6,108.27025735586454
175,7,210.24824090057896
175,8,300.00736090541255
175,9,372.3311435768107
175,10,423.016393552165
175,11,449.11746833629576
175,12,449.1174683362958
175,13,423.01639355216514
175,14,372.3311435768107
175,15,300.00736090541267
175,16,210.24824090057902
175,17,108.2702573558647
175,18,5.540499177454524e-14
175,19,0.0
175,20,0.0
175,21,0.0
175,22,0.0
175,23,0.0
176,0,0.0
176,1,0.0
176,2,0.0
176,3,0.0
176,4,0.0
176,5,0.0
176,6,110.0163946643852
176,7,213.63903636419994
176,8,304.84575381682816
176,9,378.33594412685216
176,10,429.8386245594259
176,11,456.36064653243477
176,12,456.3606465324348
176,13,429.838624559426
176,14,378.3359441268522
176,15,304.84575381682833
176,16,213.6390363642
176,17,110.01639466438536
176,18,5.629854024832259e-14
176,19,0.0
176,20,0.0
176,21,0.0
176,22,0.0
176,23,0.0
177,0,0.0
177,1,0.0
177,2,0.0
177,3,0.0
177,4,0.0
177,5,0.0
177,6,111.76007035919652
177,7,217.02505166044338
177,8,309.6773258131509
177,9,384.33227942087757
177,10,436.65123793965716
177,11,463.5936136720549
177,12,463.59361367205497
177,13,436.6512379396573
177,14,384.3322794208776
177,15,309.67732581315107
177,16,217.02505166044344
177,17,111.76007035919667
177,18,5.719082904385912e-14
177,19,0.0
177,20,0.0
177,21,0.0
177,22,0.0
177,23,0.0
178,0,0.0
178,1,0.0
178,2,0.0
178,3,0.0
178,4,0.0
178,5,0.0
178,6,113.5007677515585
178,7,220.40528343990084
178,8,314.5006451953244
178,9,390.31837261532775
178,10,443.45221496848603
178,11,470.81422647089255
178,12,470.8142264708926
178,13,443.45221496848615
178,14,390.3183726153278
178,15,314.5006451953246
178,16,220.4052834399009
178,17,113.50076775155866
178,18,5.808159375672756e-14
178,19,0.0
178,20,0.0
178,21,0.0
178,22,0.0
178,23,0.0
179,0,0.0
179,1,0.0
179,2,0.0
179,3,0.0
179,4,0.0
179,5,0.0
179,6,115.23797103526645
179,7,223.77873006694466
179,8,319.31428270971986
179,9,396.2924499015986
179,10,450.23954036964165
179,11,478.0203453055418
179,12,478.02034530554187
179,13,450.23954036964176
179,14,396.2924499015987
179,15,319.31428270972003
179,16,223.77873006694472
179,17,115.23797103526661
179,18,5.897057043411918e-14
179,19,0.0
179,20,0.0
179,21,0.0
179,22,0.0
179,23,0.0
180,0,0.0
180,1,0.0
180,2,0.0
180,3,0.0
180,4,0.0
180,5,0.0
180,6,116.97116543949558
180,7,227.14439191653443
180,8,324.1168119716552
180,9,402.2527410316594
180,10,457.01120291212555
180,11,485.2098348474715
180,12,485.20983484747154
180,13,457.01120291212567
180,14,402.25274103165947
180,15,324.11681197165535
180,16,227.1443919165345
180,17,116.97116543949575
180,18,5.985749565305883e-14
180,19,0.0
180,20,0.0
180,21,0.0
180,22,0.0
180,23,0.0
181,0,0.0
181,1,0.0
181,2,0.0
181,3,0.0
181,4,0.0
181,5,0.0
181,6,118.6998373813384
181,7,230.501271670427
181,8,328.9068098880627
181,9,408.1974798426143
181,10,463.76519600618144
181,11,492.3805646957679
181,12,492.38056469576793
181,13,463.76519600618155
181,14,408.19747984261437
181,15,328.90680988806287
181,16,230.50127167042706
181,17,118.69983738133855
181,18,6.074210659846266e-14
181,19,0.0
181,20,0.0
181,21,0.0
181,22,0.0
181,23,0.0
182,0,0.0
182,1,0.0
182,2,0.0
182,3,0.0
182,4,0.0
182,5,0.0
182,6,120.42347461799078
182,7,233.848374612704
182,8,333.6828570791833
182,9,414.1249047800558
182,10,470.4995182978927
182,11,499.53041000842023
182,12,499.5304100084203
182,13,470.4995182978928
182,14,414.12490478005583
182,15,333.68285707918346
182,16,233.84837461270405
182,17,120.42347461799095
182,18,6.162414114101613e-14
182,19,0.0
182,20,0.0
182,21,0.0
182,22,0.0
182,23,0.0
183,0,0.0
183,1,0.0
183,2,0.0
183,3,0.0
183,4,0.0
183,5,0.0
183,6,122.1415663985404
183,7,237.18470892452723
183,8,338.4435382991588
183,9,420.0332594200507
183,10,477.2121742622258
183,11,506.6572521319561
183,12,506.65725213195617
183,13,477.2121742622259
183,14,420.03325942005074
183,15,338.44353829915894
183,16,237.18470892452729
183,17,122.14156639854058
183,18,6.25033379148484e-14
183,19,0.0
183,20,0.0
183,21,0.0
183,22,0.0
183,23,0.0
184,0,0.0
184,1,0.0
184,2,0.0
184,3,0.0
184,4,0.0
184,5,0.0
184,6,123.85360361531316
184,7,240.50928597803596
184,8,343.1874428553995
184,9,425.92079298960607
184,10,483.9011747943472
184,11,513.7589792292442
184,12,513.7589792292442
184,13,483.9011747943473
184,14,425.9207929896061
184,15,343.1874428553997
184,16,240.50928597803602
184,17,123.85360361531333
184,18,6.337943639498073e-14
184,19,0.0
184,20,0.0
184,21,0.0
184,22,0.0
184,23,0.0
185,0,0.0
185,1,0.0
185,2,0.0
185,3,0.0
185,4,0.0
185,5,0.0
185,6,125.55907895473301
185,7,243.8211206292992
185,8,347.91316502660385
185,9,431.78576088546237
185,10,490.56453779903904
185,11,520.833486905278
185,12,520.8334869052782
185,13,490.56453779903916
185,14,431.7857608854624
185,15,347.913165026604
185,16,243.82112062929926
185,17,125.55907895473318
185,18,6.425217697452576e-14
185,19,0.0
185,20,0.0
185,21,0.0
185,22,0.0
185,23,0.0
186,0,0.0
186,1,0.0
186,2,0.0
186,3,0.0
186,4,0.0
186,5,0.0
186,6,127.25748704764966
186,7,247.11923151023444
186,8,352.61930447930297
186,9,437.6264251910554
186,10,497.2002887780359
186,11,527.8786788307527
186,12,527.8786788307528
186,13,497.200288778036
186,14,437.62642519105543
186,15,352.61930447930314
186,16,247.1192315102345
186,17,127.25748704764985
186,18,6.512130104161445e-14
186,19,0.0
186,20,0.0
186,21,0.0
186,22,0.0
186,23,0.0
187,0,0.0
187,1,0.0
187,2,0.0
187,3,0.0
187,4,0.0
187,5,0.0
187,6,128.94832461909058
187,7,250.40264131940862
187,8,357.3044666828103
187,9,443.4410551914997
187,10,503.80646141511136
187,11,534.8924673632532
187,12,534.8924673632532
187,13,503.8064614151115
187,14,443.44105519149974
187,15,357.30446668281047
187,16,250.40264131940867
187,17,128.94832461909076
187,18,6.598655105602851e-14
187,19,0.0
187,20,0.0
187,21,0.0
187,22,0.0
187,23,0.0
188,0,0.0
188,1,0.0
188,2,0.0
188,3,0.0
188,4,0.0
188,5,0.0
188,6,130.63109063739205
188,7,253.67037711163348
188,8,361.9672633224508
188,9,449.227927886436
188,10,510.3810981587403
188,11,541.8727741658672
188,12,541.8727741658672
188,13,510.38109815874043
188,14,449.2279278864361
188,15,361.96726332245095
188,16,253.67037711163354
188,17,130.63109063739225
188,18,6.684767062551504e-14
188,19,0.0
188,20,0.0
188,21,0.0
188,22,0.0
188,23,0.0
189,0,0.0
189,1,0.0
189,2,0.0
189,3,0.0
189,4,0.0
189,5,0.0
189,6,132.30528646266575
189,7,256.92147058627023
189,8,366.60631271094854
189,9,454.9853285005938
189,10,516.922250802163
189,11,548.8175308230416
189,12,548.8175308230416
189,13,516.9222508021631
189,14,454.9853285005939
189,15,366.60631271094877
189,16,256.9214705862703
189,17,132.30528646266595
189,18,6.770440458176108e-14
189,19,0.0
189,20,0.0
189,21,0.0
189,22,0.0
189,23,0.0
190,0,0.0
190,1,0.0
190,2,0.0
190,3,0.0
190,4,0.0
190,5,0.0
190,6,133.97041599455665
190,7,260.15495837415807
190,8,371.22024019785124
190,9,460.7115509919166
190,10,523.4279810606821
190,11,555.724679453499
190,12,555.7246794534991
190,13,523.4279810606822
190,14,460.7115509919167
190,15,371.2202401978514
190,16,260.1549583741581
190,17,133.97041599455684
190,18,6.855649905600563e-14
190,19,0.0
190,20,0.0
190,21,0.0
190,22,0.0
190,23,0.0
191,0,0.0
191,1,0.0
191,2,0.0
191,3,0.0
191,4,0.0
191,5,0.0
191,6,135.6259858192479
191,7,263.36988232308096
191,8,375.8076785768675
191,9,466.4048985570978
191,10,529.8963611460163
191,11,562.5921733200315
191,12,562.5921733200316
191,13,529.8963611460164
191,14,466.40489855709785
191,15,375.80767857686766
191,16,263.369882323081
191,17,135.6259858192481
191,18,6.940370155426621e-14
191,19,0.0
191,20,0.0
191,21,0.0
191,22,0.0
191,23,0.0
192,0,0.0
192,1,0.0
192,2,0.0
192,3,0.0
192,4,0.0
192,5,0.0
192,6,137.2715053556704
192,7,266.5652897816892
192,8,380.36726849100074
192,9,472.0636841343816
192,10,536.3254743375476
192,11,569.4179774359941
192,12,569.4179774359942
192,13,536.3254743375477
192,14,472.0636841343817
192,15,380.3672684910009
192,16,266.56528978168933
192,17,137.2715053556706
192,18,7.024576103215849e-14
192,19,0.0
192,20,0.0
192,21,0.0
192,22,0.0
192,23,0.0
193,0,0.0
193,1,0.0
193,2,0.0
193,3,0.0
193,4,0.0
193,5,0.0
193,6,138.9064870008722
193,7,269.74023388179023
193,8,384.89765883535523
193,9,477.6862309034746
193,10,542.7134155502854
193,11,576.2000691683139
193,12,576.200069168314
193,13,542.7134155502855
193,14,477.68623090347467
193,15,384.8976588353554
193,16,269.7402338817903
193,17,138.9064870008724
193,18,7.1082427969286e-14
193,19,0.0
193,20,0.0
193,21,0.0
193,22,0.0
193,23,0.0
194,0,0.0
194,1,0.0
194,2,0.0
194,3,0.0
194,4,0.0
194,5,0.0
194,6,140.53044627450615
194,7,272.89377381892626
194,8,389.3975071574983
194,9,483.27087278242493
194,10,549.0582918993856
194,11,582.9364388368415
194,12,582.9364388368416
194,13,549.0582918993857
194,14,483.270872782425
194,15,389.3975071574985
194,16,272.8937738189263
194,17,140.53044627450635
194,18,7.191345444317856e-14
194,19,0.0
194,20,0.0
194,21,0.0
194,22,0.0
194,23,0.0
195,0,0.0
195,1,0.0
195,2,0.0
195,3,0.0
195,4,0.0
195,5,0.0
195,6,142.14290196239148
195,7,276.024975131155
195,8,393.86548005525736
195,9,488.8159549213172
195,10,555.3582232610522
195,11,589.6250903098612
195,12,589.6250903098612
195,13,555.3582232610523
195,14,488.81595492131726
195,15,393.86548005525754
195,16,276.02497513115503
195,17,142.14290196239168
195,18,7.273859420275692e-14
195,19,0.0
195,20,0.0
195,21,0.0
195,22,0.0
195,23,0.0
196,0,0.0
196,1,0.0
196,2,0.0
196,3,0.0
196,4,0.0
196,5,0.0
196,6,143.7433762591082
196,7,279.1329099759506
196,8,398.3002535718359
196,9,494.319834192641
196,10,561.611342829659
196,11,596.2640415955884
196,12,596.2640415955885
196,13,561.6113428296592
196,14,494.3198341926411
196,15,398.30025357183615
196,16,279.1329099759507
196,17,143.7433762591084
196,18,7.355760274130233e-14
196,19,0.0
196,20,0.0
196,21,0.0
196,22,0.0
196,23,0.0
197,0,0.0
197,1,0.0
197,2,0.0
197,3,0.0
197,4,0.0
197,5,0.0
197,6,145.33139490958126
197,7,282.2166574051442
197,8,402.70051358813106
197,9,499.78087967818504
197,10,567.8157976709248
197,11,602.8513254294774
197,12,602.8513254294774
197,13,567.8157976709249
197,14,499.78087967818516
197,15,402.7005135881313
197,16,282.21665740514425
197,17,145.33139490958146
197,18,7.437023736890922e-14
197,19,0.0
197,20,0.0
197,21,0.0
197,22,0.0
197,23,0.0
198,0,0.0
198,1,0.0
198,2,0.0
198,3,0.0
198,4,0.0
198,5,0.0
198,6,146.90648734961215
198,7,285.2753036378194
198,8,407.06495621213423
198,9,505.1974731523126
198,10,573.9697492709765
198,11,609.3849898571623
198,12,609.3849898571623
198,13,573.9697492709766
198,14,505.1974731523127
198,15,407.06495621213446
198,16,285.2753036378195
198,17,146.90648734961235
198,18,7.517625728439926e-14
198,19,0.0
198,20,0.0
198,21,0.0
198,22,0.0
198,23,0.0
199,0,0.0
199,1,0.0
199,2,0.0
199,3,0.0
199,4,0.0
199,5,0.0
199,6,148.46818684531763
199,7,288.30794233108674
199,8,411.3922881653038
199,9,510.5680095614778
199,10,580.0713740811424
199,11,615.8630988128656
199,12,615.8630988128656
199,13,580.0713740811425
199,14,510.5680095614779
199,15,411.392288165304
199,16,288.3079423310868
199,17,148.46818684531786
199,18,7.59754236466762e-14
199,19,0.0
199,20,0.0
199,21,0.0
199,22,0.0
199,23,0.0
200,0,0.0
200,1,0.0
200,2,0.0
200,3,0.0
200,4,0.0
200,5,0.0
200,6,150.01603063143293
200,7,291.3136748486515
200,8,415.68122716579035
200,9,515.8908974998368
200,10,586.1188640583068
200,11,622.2837326930944
200,12,622.2837326930944
200,13,586.1188640583069
200,14,515.8908974998369
200,15,415.6812271657906
200,16,291.31367484865154
200,17,150.01603063143313
200,18,7.676749964549946e-14
200,19,0.0
200,20,0.0
200,21,0.0
200,22,0.0
200,23,0.0
201,0,0.0
201,1,0.0
201,2,0.0
201,3,0.0
201,4,0.0
201,5,0.0
201,6,151.549560048439
201,7,294.29161052709986
201,8,419.9305023084054
201,9,521.1645596808164
201,10,592.1104272006745
201,11,628.6449889254617
201,12,628.6449889254618
201,13,592.1104272006747
201,14,521.1645596808165
201,15,419.9305023084056
201,16,294.2916105270999
201,17,151.5495600484392
201,18,7.755225057165622e-14
201,19,0.0
201,20,0.0
201,21,0.0
201,22,0.0
201,23,0.0
202,0,0.0
202,1,0.0
202,2,0.0
202,3,0.0
202,4,0.0
202,5,0.0
202,6,153.0683206784733
202,7,297.24086693982116
202,8,424.1388544412172
202,9,526.3874334044973
202,10,598.0442880787776
202,11,634.9449825324584
202,12,634.9449825324585
202,13,598.0442880787779
202,14,526.3874334044974
202,15,424.1388544412174
202,16,297.2408669398212
202,17,153.0683206784735
202,18,7.832944388651071e-14
202,19,0.0
202,20,0.0
202,21,0.0
202,22,0.0
202,23,0.0
203,0,0.0
203,1,0.0
203,2,0.0
203,3,0.0
203,4,0.0
203,5,0.0
203,6,154.5718624799836
203,7,300.16057015849003
203,8,428.30503653866504
203,9,531.5579710206762
203,10,603.9186883615749
203,11,641.1818466900139
203,12,641.181846690014
203,13,603.918688361575
203,14,531.5579710206763
203,15,428.30503653866526
203,16,300.16057015849015
203,17,154.57186247998382
203,18,7.909884929091054e-14
203,19,0.0
203,20,0.0
203,21,0.0
203,22,0.0
203,23,0.0
204,0,0.0
204,1,0.0
204,2,0.0
204,3,0.0
204,4,0.0
204,5,0.0
204,6,156.05973992108503
204,7,303.0498550120305
204,8,432.4278140710799
204,9,536.6746403874681
204,10,609.7318873374824
204,11,647.3537332806757
204,12,647.3537332806758
204,13,609.7318873374825
204,14,536.6746403874682
204,15,432.42781407108015
204,16,303.0498550120306
204,17,156.05973992108522
204,18,7.986023879342926e-14
204,19,0.0
204,20,0.0
204,21,0.0
204,22,0.0
204,23,0.0
205,0,0.0
205,1,0.0
205,2,0.0
205,3,0.0
205,4,0.0
205,5,0.0
205,6,157.53151211158078
205,7,305.9078653429847
205,8,436.5059653705023
205,9,541.7359253253131
205,10,615.4821624301845
205,11,653.4588134412469
205,12,653.4588134412469
205,13,615.4821624301846
205,14,541.7359253253131
205,15,436.5059653705025
205,16,305.90786534298473
205,17,157.531512111581
205,18,8.061338677792517e-14
205,19,0.0
205,20,0.0
205,21,0.0
205,22,0.0
205,23,0.0
206,0,0.0
206,1,0.0
206,2,0.0
206,3,0.0
206,4,0.0
206,5,0.0
206,6,158.98674293360736
206,7,308.7337542612105
206,8,440.5382819926883
206,9,546.7403260662525
206,10,621.1678097090704
206,11,659.4952781047173
206,12,659.4952781047174
206,13,621.1678097090705
206,14,546.7403260662526
206,15,440.53828199268855
206,16,308.73375426121055
206,17,158.9867429336076
206,18,8.135807007039618e-14
206,19,0.0
206,20,0.0
206,21,0.0
206,22,0.0
206,23,0.0
207,0,0.0
207,1,0.0
207,2,0.0
207,3,0.0
207,4,0.0
207,5,0.0
207,6,160.42500117086578
207,7,311.5266843948338
207,8,444.52356907519834
207,9,551.6863596983429
207,10,626.7871443941448
207,11,665.4613385363298
207,12,665.4613385363298
207,13,626.787144394145
207,14,551.6863596983429
207,15,444.52356907519857
207,16,311.52668439483386
207,17,160.42500117086598
207,18,8.209406800511113e-14
207,19,0.0
207,20,0.0
207,21,0.0
207,22,0.0
207,23,0.0
208,0,0.0
208,1,0.0
208,2,0.0
208,3,0.0
208,4,0.0
208,5,0.0
208,6,161.8458606364001
208,7,314.2858281383796
208,8,448.4606456914602
208,9,556.5725606050748
208,10,632.3385013552653
208,11,671.3552268636199
208,12,671.3552268636199
208,13,632.3385013552654
208,14,556.5725606050748
208,15,448.4606456914604
208,16,314.28582813837966
208,17,161.84586063640032
208,18,8.282116248999783e-14
208,19,0.0
208,20,0.0
208,21,0.0
208,22,0.0
208,23,0.0
209,0,0.0
209,1,0.0
209,2,0.0
209,3,0.0
209,4,0.0
209,5,0.0
209,6,163.24890029888607
209,7,317.0103678980096
209,8,452.34834520070353
209,9,561.397480899667
209,10,637.8202356055564
209,11,677.1751966002762
209,12,677.1751966002763
209,13,637.8202356055565
209,14,561.3974808996671
209,15,452.34834520070376
209,16,317.01036789800963
209,17,163.2489002988863
209,18,8.353913807126847e-14
209,19,0.0
209,20,0.0
209,21,0.0
209,22,0.0
209,23,0.0
210,0,0.0
210,1,0.0
210,2,0.0
210,3,0.0
210,4,0.0
210,5,0.0
210,6,164.63370440739166
210,7,319.6994963337925
210,8,456.1855155936602
210,9,566.1596908541059
210,10,643.230722788854
210,11,682.9195231636603
210,12,682.9195231636604
210,13,643.2307227888542
210,14,566.1596908541059
210,15,456.18551559366045
210,16,319.6994963337926
210,17,164.6337044073919
210,18,8.424778199726308e-14
210,19,0.0
210,20,0.0
210,21,0.0
210,22,0.0
210,23,0.0
211,0,0.0
211,1,0.0
211,2,0.0
211,3,0.0
211,4,0.0
211,5,0.0
211,6,165.99986261457295
211,7,322.3524165989367
211,8,459.97101983393003
211,9,570.8577793228047
211,10,648.5683596610381
211,11,688.5865043858388
211,12,688.5865043858388
211,13,648.5683596610382
211,14,570.8577793228048
211,15,459.97101983393026
211,16,322.3524165989368
211,17,165.99986261457317
211,18,8.494688428149264e-14
211,19,0.0
211,20,0.0
211,21,0.0
211,22,0.0
211,23,0.0
212,0,0.0
212,1,0.0
212,2,0.0
212,3,0.0
212,4,0.0
212,5,0.0
212,6,167.34697009826905
212,7,324.968342575913
212,8,463.7037361949087
212,9,575.4903541607576
212,10,653.8315645651078
212,11,694.174461017972
212,12,694.1744610179721
212,13,653.8315645651079
212,14,575.4903541607576
212,15,463.7037361949089
212,16,324.96834257591314
212,17,167.3469700982693
212,18,8.563623776486246e-14
212,19,0.0
212,20,0.0
212,21,0.0
212,22,0.0
212,23,0.0
213,0,0.0
213,1,0.0
213,2,0.0
213,3,0.0
213,4,0.0
213,5,0.0
213,6,168.67462768145958
213,7,327.546499109398
213,8,467.38255859217963
213,9,580.0560426360605
213,10,659.0187778998603
213,11,699.6817372279118
213,12,699.6817372279119
213,13,659.0187778998604
213,14,580.0560426360605
213,15,467.38255859217986
213,16,327.54649910939804
213,17,168.6746276814598
213,18,8.631563817705792e-14
213,19,0.0
213,20,0.0
213,21,0.0
213,22,0.0
213,23,0.0
214,0,0.0
214,1,0.0
214,2,0.0
214,3,0.0
214,4,0.0
214,5,0.0
214,6,169.98244195054946
214,7,330.0861222359697
214,8,471.00639691127134
214,9,584.5534918366828
214,10,664.1284625820358
214,11,705.1067010908606
214,12,705.1067010908607
214,13,664.128462582036
214,14,584.553491836683
214,15,471.00639691127157
214,16,330.0861222359698
214,17,169.9824419505497
214,18,8.698488419707427e-14
214,19,0.0
214,20,0.0
214,21,0.0
214,22,0.0
214,23,0.0
215,0,0.0
215,1,0.0
215,2,0.0
215,3,0.0
215,4,0.0
215,5,0.0
215,6,171.27002537194582
215,7,332.58645941048616
215,8,474.5741773306808
215,9,588.9813690713635
215,10,669.1591045017868
215,11,710.4477450729454
215,12,710.4477450729455
215,13,669.159104501787
215,14,588.9813690713636
215,15,474.57417733068104
215,16,332.58645941048627
215,17,171.27002537194605
215,18,8.764377751287225e-14
215,19,0.0
215,20,0.0
215,21,0.0
215,22,0.0
215,23,0.0
216,0,0.0
216,1,0.0
216,2,0.0
216,3,0.0
216,4,0.0
216,5,0.0
216,6,172.53699640689257
216,7,335.0467697290809
216,8,478.0848426400709
216,9,593.3383622645164
216,10,674.1092129713425
216,11,715.7032865075653
216,12,715.7032865075654
216,13,674.1092129713426
216,14,593.3383622645165
216,15,478.08484264007114
216,16,335.04676972908095
216,17,172.5369964068928
216,18,8.82921228801423e-14
216,19,0.0
216,20,0.0
216,21,0.0
216,22,0.0
216,23,0.0
217,0,0.0
217,1,0.0
217,2,0.0
217,3,0.0
217,4,0.0
217,5,0.0
217,6,173.7829796245285
217,7,337.4663241487085
217,8,481.53735255354394
217,9,597.6231803450266
217,10,678.9773211667307
217,11,720.8717680643689
217,12,720.871768064369
217,13,678.9773211667309
217,14,597.6231803450268
217,15,481.53735255354417
217,16,337.46632414870857
217,17,173.78297962452876
217,18,8.892972818015965e-14
217,19,0.0
217,20,0.0
217,21,0.0
217,22,0.0
217,23,0.0
218,0,0.0
218,1,0.0
218,2,0.0
218,3,0.0
218,4,0.0
218,5,0.0
218,6,175.0076058131358
218,7,339.8444057031763
218,8,484.9306840179013
218,9,601.8345536288232
218,10,683.7619865624312
218,11,725.9516582107262
218,12,725.9516582107264
218,13,683.7619865624313
218,14,601.8345536288233
218,15,484.9306840179015
218,16,339.8444057031764
218,17,175.00760581313605
218,18,8.955640447671325e-14
218,19,0.0
218,20,0.0
218,21,0.0
218,22,0.0
218,23,0.0
219,0,0.0
219,1,0.0
219,2,0.0
219,3,0.0
219,4,0.0
219,5,0.0
219,6,176.21051208954518
219,7,342.18030971559654
219,8,488.2638315157962
219,9,605.9712341951132
219,10,688.4617913588257
219,11,730.9414516655542
219,12,730.9414516655543
219,13,688.4617913588258
219,14,605.9712341951133
219,15,488.2638315157964
219,16,342.18030971559665
219,17,176.21051208954543
219,18,9.017196607209171e-14
219,19,0.0
219,20,0.0
219,21,0.0
219,22,0.0
219,23,0.0
220,0,0.0
220,1,0.0
220,2,0.0
220,3,0.0
220,4,0.0
220,5,0.0
220,6,177.39134200666606
220,7,344.47334400719734
220,8,491.53580736368957
220,9,610.031996256168
220,10,693.0753429023227
220,11,735.8396698453631
220,12,735.8396698453631
220,13,693.075342902323
220,14,610.0319962561681
220,15,491.53580736368986
220,16,344.47334400719745
220,17,177.39134200666632
220,18,9.077623056210934e-14
220,19,0.0
220,20,0.0
220,21,0.0
220,22,0.0
220,23,0.0
221,0,0.0
221,1,0.0
221,2,0.0
221,3,0.0
221,4,0.0
221,5,0.0
221,6,178.54974565910965
221,7,346.72282910243047
221,8,494.7456420045229
221,9,614.0156365205505
221,10,697.6012740980317
221,11,740.6448613023944
221,12,740.6448613023945
221,13,697.6012740980319
221,14,614.0156365205505
221,15,494.7456420045232
221,16,346.7228291024306
221,17,178.5497456591099
221,18,9.13690188901567e-14
221,19,0.0
221,20,0.0
221,21,0.0
221,22,0.0
221,23,0.0
222,0,0.0
222,1,0.0
222,2,0.0
222,3,0.0
222,4,0.0
222,5,0.0
222,6,179.68537978687326
222,7,348.92809843031415
222,8,497.89238429501796
222,9,617.9209745496761
222,10,702.0382438148613
222,11,745.3556021547146
222,12,745.3556021547147
222,13,702.0382438148615
222,14,617.9209745496762
222,15,497.8923842950182
222,16,348.92809843031426
222,17,179.6853797868735
222,18,9.195015540025873e-14
222,19,0.0
222,20,0.0
222,21,0.0
222,22,0.0
222,23,0.0
223,0,0.0
223,1,0.0
223,2,0.0
223,3,0.0
223,4,0.0
223,5,0.0
223,6,180.79790787705596
223,7,351.08849852195317
223,8,500.9751017875221
223,9,621.7468531076032
223,10,706.3849372829274
223,11,749.9704965081434
223,12,749.9704965081435
223,13,706.3849372829275
223,14,621.7468531076032
223,15,500.9751017875223
223,16,351.0884985219533
223,17,180.7979078770562
223,18,9.251946788912558e-14
223,19,0.0
223,20,0.0
223,21,0.0
223,22,0.0
223,23,0.0
224,0,0.0
224,1,0.0
224,2,0.0
224,3,0.0
224,4,0.0
224,5,0.0
224,6,181.88700026357415
224,7,353.2033892041749
224,8,503.99288100631145
224,9,625.4921385039453
224,10,710.6400664831452
224,11,754.4881768698858
224,12,754.4881768698859
224,13,710.6400664831455
224,14,625.4921385039454
224,15,503.9928810063117
224,16,353.203389204175
224,17,181.8870002635744
224,18,9.307678765717999e-14
224,19,0.0
224,20,0.0
224,21,0.0
224,22,0.0
224,23,0.0
225,0,0.0
225,1,0.0
225,2,0.0
225,3,0.0
225,4,0.0
225,5,0.0
225,6,182.95233422484924
225,7,355.27214378922713
225,8,506.94482771827455
225,9,629.1557209298097
225,10,714.8023705289
225,11,758.9073045537513
225,12,758.9073045537514
225,13,714.8023705289002
225,14,629.1557209298097
225,15,506.9448277182748
225,16,355.27214378922724
225,17,182.9523342248495
225,18,9.362194955854672e-14
225,19,0.0
225,20,0.0
225,21,0.0
225,22,0.0
225,23,0.0
226,0,0.0
226,1,0.0
226,2,0.0
226,3,0.0
226,4,0.0
226,5,0.0
226,6,183.99359407943678
226,7,357.2941492604792
226,8,509.83006719789273
226,9,632.7365147866575
226,10,718.8706160396735
226,11,763.226570076835
226,12,763.2265700768351
226,13,718.8706160396736
226,14,632.7365147866575
226,15,509.830067197893
226,16,357.2941492604793
226,17,183.99359407943703
226,18,9.415479204998892e-14
226,19,0.0
226,20,0.0
